S0281	The authors recommend omegaB97X-V and omegaB97M-V, or their D4/D3 analogues; B3LYP with dispersion and a suitable basis can work, but r2SCAN-3c recently outperformed it at much lower cost.
S0282	Double hybrids are appropriate for small systems when maximum accuracy and robustness are needed.
S0283	The best GMTKN55 performers include omegaB97M(2) and revDSD-PBEP86-D4.
S0284	The authors also recommend the widely available PWPB95-D4 double hybrid, while warning that semi-empirical and force-field methods are unreliable for final conformer energies and should only be used early with broad energy windows followed by DFT re-ranking.
S0285	Reaction energies compare the total electronic energies of reactants, products, and intermediates that are minima on the potential-energy surface.
S0286	Because reactants and products can differ more in shape and electronic structure, reaction energies benefit less from error cancellation than conformer energies do.
S0287	The acceptable error for reaction energies is also usually larger.
S0288	An error of about 1-2 kcal mol-1 is often good enough and can be difficult even for experiment.
S0289	Although details depend on the reaction, reaction energies generally need large triple-zeta or quadruple-zeta basis sets for convergence.
S0290	Basis-set dependence should be checked by comparing single-point energies with the next smaller basis, such as def2-QZVP versus def2-TZVP.
S0291	Even under tight computational limits, users should not go below triple-zeta quality for reaction energies.
S0292	If cost is too high and self-interaction error is not central, switch to a semi-local meta-GGA rather than shrinking the basis set below triple-zeta.
S0293	Surprisingly, r2SCAN-3c is very efficient and performs better for GMTKN55 reaction energies than B3LYP-D4/QZ and PW6B95/QZ hybrids.
S0294	For nonmetal systems, adding some Fock exchange usually improves the accuracy and robustness of reaction energies.
S0295	For global hybrids, about 25% Fock exchange is often optimal for reaction energies.
S0296	Barrier heights often need even more Fock exchange, sometimes around 50%, depending on reaction type.
S0297	If the same functional must handle both reaction energies and barriers, a global hybrid requires a compromise.
S0298	The authors recommend PW6B95 with D3 or D4 correction because it gives accurate, robust thermochemistry and has been their default hybrid for mechanistic studies.
S0299	Range-separated functionals such as omegaB97X-V and omegaB97M-V help resolve the conflict between low Fock exchange for reaction energies and high Fock exchange for barriers.
S0300	Because their exchange fraction changes with distance, these functionals can perform well for both reaction energies and barrier heights.
S0301	On GMTKN55, those two range-separated hybrids are the only hybrid functionals with WTMAD2 below 4 kcal mol-1.
S0302	Double hybrids can be even more accurate and robust, but they are the most expensive and need larger basis sets.
S0303	The ideal amount of Fock exchange also depends on the reaction class.
S0304	The values above mainly apply to main-group chemistry; transition-metal compounds usually need lower Fock exchange, roughly half as much.
S0305	Therefore, very high-exchange and range-separated functionals should be used cautiously for transition-metal systems.
S0306	Examples such as M06-2X and PBEh-3c have shown larger errors in recent transition-metal reaction benchmarks.
S0307	Barrier heights are electronic energy differences between a transition state and the relevant reactants or products.
S0308	Transition states often contain stretched bonds and near-degenerate orbitals with weakly bound electrons, making the electronic structure difficult.
S0309	Because of that, transition states are prone to self-interaction error, which makes GGA and meta-GGA functionals underestimate transition-state energies and barriers.
S0310	The size of this error depends on how much one-electron character the breaking bond has in the transition state.
S0311	Hydrogen-transfer and bond-dissociation reactions tend to show the largest errors.
S0312	Heavy-atom pericyclic reactions show smaller errors, and inversion or conformational processes that keep covalent bonds intact show almost none.
S0313	Cheap GGA or meta-GGA methods can be used for special barriers such as conformational or inversion barriers after testing, but generally the authors advise against semi-local functionals for barrier heights.
S0314	Because barrier heights are especially challenging, Section 4.4 gives an extended example.
S0315	Range-separated hybrids are strongly recommended for barriers because they reduce self-interaction-related errors.
S0316	omegaB97M-V and omegaB97X-V perform particularly well on GMTKN55 barrier-height subsets and other benchmarks.
S0317	If a global hybrid must be used, choose one with more than 30% Fock exchange and compare it against a range-separated hybrid.
S0318	Barrier-focused global hybrids such as BMK and MPWB1K typically use about 40-50% Fock exchange.
S0319	That much Fock exchange usually worsens reaction-energy performance.
S0320	Double hybrids are also well suited for barriers because they use high Fock exchange while still giving accurate reaction energies.
S0321	Transition states can also converge more slowly with basis-set size, so quadruple-zeta basis sets should be considered for barrier heights.
S0322	London dispersion can strongly affect reaction energies and barriers, especially for molecules larger than about 20-30 atoms, so it should be included explicitly.
S0323	Finding the transition-state structure is itself an important part of reaction-barrier work.
S0324	Although program-specific transition-state search details are outside the paper, the same method-choice ideas apply to surface scans and related searches.
S0325	Transition-state searches require many energy and gradient evaluations, so lower-level methods are often unavoidable for the search stage.
S0326	Users can use hybrid composite methods with double-zeta basis sets, such as PBEh-3c, or carefully use semi-empirical methods to get transition-state guesses, then refine them at the recommended level.
S0327	For detailed transition-state search procedures, the authors point to software manuals such as the ORCA manual.
S0328	Noncovalent interaction energies compare a bound complex with its separated molecular fragments.
S0329	Because no covalent bonds change when fragments bind, noncovalent interaction energies benefit very strongly from error cancellation.
S0330	At the same time, these energies are often small for each atom pair.
S0331	That small size means high numerical precision is often needed, sometimes more than for reaction energies.
S0332	BSSE and self-interaction error can be similar in size to the noncovalent energy itself, so their influence must be checked.
S0333	London dispersion is usually a major part of noncovalent binding, making dispersion corrections especially important.
S0334	VV10 may help for unusual charged systems because it depends on density, but D3-ATM and D4 are often more accurate for highly polarizable small-gap systems because of better C6 coefficients and three-body dispersion terms.
S0335	For efficient noncovalent interaction calculations, the authors recommend 3c composite methods, especially r2SCAN-3c for most systems.
S0336	PBEh-3c can be better for highly polar systems where self-interaction error is more serious.
S0337	However, PBEh-3c's small basis can create BSSE and BSIE problems in those same cases.
S0338	Head-Gordon's DFT-C approach combines B97M-V with def2-SVPD and a tailored gCP-style correction, giving noncovalent interaction energies close to B97M-V/QZ in tests.
S0339	Section 4.2 demonstrates that DFT-C approach for noncovalent interactions.
S0340	Because error cancellation is strong for noncovalent energies, semi-empirical methods such as GFN2-xTB or PM6-D3H4 can sometimes give reasonable structures and interactions at much lower cost.
S0341	For very large complexes, a good strategy is to use very cheap methods for structures and frequencies, then compute final energies with composite DFT.
S0342	At the high-accuracy end, omegaB97M-V and omegaB97X-V give excellent noncovalent interaction energies with triple-zeta or quadruple-zeta basis sets.
S0343	Double hybrids are also accurate and robust for noncovalent interactions, but they are more basis-set sensitive and expensive.
S0344	Noncovalent interactions involving very small-gap systems such as metals need special treatment; the examples in this section were chosen to illustrate the earlier arguments about methods, basis sets, and multi-level workflows.
S0345	The examples also show that one case is never as informative as a broad, well-designed benchmark.
S0346	A low-level method may occasionally work surprisingly well, while a high-level method may miss by several kcal mol-1 in a specific case.
S0347	Such outliers are expected in real work because DFT and other efficient methods are approximate.
S0348	The authors repeat their main point: best-practice DFT is not about getting every number perfect to the final kcal mol-1.
S0349	The goal is to avoid large systematic errors by choosing robust protocols suited to the actual physical system.
S0350	Figure 6 examines a classic organic transformation: dimerizing 3,6-dimethylidenecyclohexa-1,4-diene to [2.2]paracyclophane and then isomerizing it to [2.2]metacyclophane.
S0351	Experimental heats of formation can give reaction enthalpies, but the dimerization value has a large uncertainty because the monomer's heat of formation is uncertain: 41.9 +/- 10.6 kcal mol-1.
S0352	The isomerization uncertainty is smaller, giving 17.9 +/- 2.9 kcal mol-1 after rounding.
S0353	To get sharper reference values, the authors computed high-level W1-F12 coupled-cluster electronic energies and combined them with PBE0-D4/def2-TZVP zero-point and enthalpy corrections.
S0354	Because W1-F12 has a much smaller estimated error than the experiment, the authors use it as the reference.
S0355	They used geometries computed consistently at the same DFT level throughout.
S0356	The calculated reference enthalpies are 48.7 and 19.0 kcal mol-1, both inside the experimental error bars.
S0357	The dimerization is difficult computationally because it forms two strained single bonds and the product has strong intramolecular dispersion and exchange-correlation interactions between close aromatic rings.
S0358	Plain B3LYP without dispersion badly underestimates the dimerization enthalpy, giving 25.2 kcal mol-1 at quadruple-zeta quality.
S0359	Adding D4 dispersion greatly improves B3LYP, raising the value to 43.4 kcal mol-1.
S0360	Even then, B3LYP-D4 remains 5.1 kcal mol-1 away from the W1-F12 reference.
S0361	The PWPB95-D4/def2-QZVP double hybrid matches the reference better.
S0362	It gives 48.5 kcal mol-1, almost identical to the high-level W1-F12 value.
S0363	The isomerization is less sensitive to functional errors because the two isomers are chemically similar, so their errors cancel.
S0364	As a result, all tested DFT methods are reasonably close, and PWPB95-D4/QZ again matches W1-F12 extremely well.
S0365	For these reactions, enthalpy corrections are small compared with electronic-energy differences; the source sentence then accidentally merges into the next noncovalent-binding discussion.
S0366	For binding free energies, several large contributions must each be accurate because they only partially cancel to produce the small experimental ΔG values, often around 1-15 kcal mol-1.
S0367	The source text is truncated here; it is introducing the example complex discussed next.
S0368	Noncovalent interactions are central in biological and supramolecular chemistry, so predicting binding free energies for such complexes is important.
S0369	This is hard because chemically relevant host-guest systems are often large and flexible.
S0370	To compare with solution-phase binding experiments, thermal and entropy terms must be included.
S0371	This is especially important for bimolecular binding reactions.
S0372	The standard binding free-energy expression combines gas-phase electronic energy, solvation free energy, and thermostatistical contributions from the mRRHO model.
S0373	The example is a charged macrocyclic host, CBPQT4+, binding bromobenzene in water with an experimental ΔG of about 5 kcal mol-1; the first challenge is modeling the finite-temperature solution structure realistically.
S0374	The authors handle that by searching conformers with CREST and CENSO.
S0375	They previously showed that GFN2-xTB with the ALPB implicit solvation model is efficient and suitable for the initial conformer search.
S0376	For this fairly rigid system, the main goal is to find the lowest-energy conformer, which is usually enough.
S0377	For more flexible hosts or guests, users should consider other low-energy conformers too; even this relatively rigid example has twelve conformers within 2.5 kcal mol-1.
S0378	Other conformers matter when binding strongly changes the accessible shapes, such as when a free alkyl chain becomes locked in the complex.
S0379	The authors leave that more detailed conformer issue to references [67] and [214].
S0380	For final geometry optimization and final energy calculation of the best conformer, the authors recommend r2SCAN-3c with DCOSMO-RS implicit solvation.
S0381	SMD, CPCM, and COSMO can also be used, in that order of preference.
S0382	The source sentence is partially broken, but its main point is that outdated popular methods are not justified and that solvation free energy is the hardest part of the workflow, especially for charged systems in polar hydrogen-bonding solvents.
S0383	A 2-3 kcal mol-1 solvation error is realistic because ΔδGsolv is large and even the best implicit solvent models have about 10-20% intrinsic uncertainty.
S0384	In the authors' experience, COSMO-RS is the most reliable implicit model for this, with SMD as a useful alternative.
S0385	Purely electrostatic models such as COSMO and CPCM often do worse because they miss non-electrostatic solvent terms, especially when solvent-accessible surface area changes.
S0386	Despite large individual errors, the standard workflow often predicts binding free energies within 1-3 kcal mol-1 because errors cancel fortuitously.
S0387	For this example, many method combinations give a calculated ΔG of 5.4 kcal mol-1, close to the experimental value.
S0388	The workflow is also fast: the shown example takes about 30 hours on a typical eight-core CPU.
S0389	That speed comes from semi-empirical methods for frequencies and efficient meta-GGA composite DFT for structures and single-point energies.
S0390	With this multi-level approach, useful affinity predictions are feasible for complexes of roughly 200-300 atoms.
S0391	The Figure 7 workflow is automated in CREST and CENSO and can be run with two simple UNIX commands.
S0392	Relative electronic energies can strongly affect property predictions when properties are averaged over molecular ensembles.
S0393	The optical-rotation example for alpha- and beta-D-glucopyranose shows this because optical rotation depends strongly on structure and on correctly weighting populated conformers.
S0394	The alpha and beta isomers have very different optical rotations, so the equilibrium between them must be described accurately.
S0395	Because this problem requires many protocol decisions, the authors use it to demonstrate the Figure 2 flowchart.
S0396	First, these sugars are normal organic molecules with no expected multireference character.
S0397	Therefore, the authors use single-reference DFT, plus semi-empirical methods for the first conformer search.
S0398	Second, because optical rotation was measured in solution, every step includes a solvation model.
S0399	Technical limitations lead them to use DCOSMO-RS for geometry optimization, COSMO for optical rotation, and COSMO-RS for free-energy evaluation.
S0400	COSMO-RS improves free energies but cannot be used for geometry optimizations.
S0401	Therefore, the authors use DCOSMO-RS, an improved COSMO variant, during geometry optimization.
S0402	Because DCOSMO-RS and COSMO-RS cannot calculate optical rotation directly, the simpler COSMO model is used for that property calculation.
S0403	The third issue is conformers and molecular flexibility.
S0404	This matters strongly here because both alpha- and beta-D-glucopyranose are flexible due to their many hydroxy groups.
S0405	The authors therefore use a conformer search to find the low-energy shapes that contribute to the result.
S0406	They use CREST together with CENSO.
S0407	CREST quickly finds low-lying conformers with a semi-empirical method, and CENSO then refines their structures and energies with more accurate DFT.
S0408	The next choice is the functional.
S0409	As discussed in Section 3.4, r2SCAN-3c gives good geometries and conformational free energies.
S0410	So the authors choose r2SCAN-3c as the default method here.
S0411	They also test and discuss alternatives below.
S0412	No relativistic treatment is needed because the molecules contain no heavy elements.
S0413	The basis set is already fixed because a 3c composite method includes its built-in def2-mTZVPP basis.
S0414	The final ensemble protocol uses r2SCAN-3c with DCOSMO-RS for geometries and r2SCAN-3c with COSMO-RS for energy ranking.
S0415	Each anomer has 15-18 relevant low-energy conformers, and all are included in the Boltzmann average.
S0416	The property being averaged is specific optical rotation, which requires special computational settings.
S0417	For optical rotation itself, PBE with the diffuse double-zeta def2-SVPD basis and COSMO solvation is sufficient.
S0418	Hybrids are usually recommended for optical rotation, but PBE was chosen here for technical reasons after comparison with B3LYP.
S0419	A double-zeta basis is enough because optical rotation is not very sensitive to basis-set size.
S0420	Diffuse functions are important for reliable optical rotation, and although the protocol has many decisions, the most visible one is which functional ranks the electronic energies.
S0421	The authors next examine how that functional choice changes the final Boltzmann-weighted optical rotation.
S0422	They re-rank the conformer ensembles using B3LYP variants, B3LYP with and without D4 and with 6-31G*, plus BP86-D4/QZ for the electronic energy contribution.
S0423	All other terms, including zero-point, thermal, and solvation contributions, come from the earlier r2SCAN-3c calculation.
S0424	Consistent with benchmarks, r2SCAN-3c ranks conformers well and gives a Boltzmann-weighted optical rotation close to the experimental value of 52.7 in standard optical-rotation units.
S0425	B3LYP-D4/QZ ranking also works well, giving 54.6.
S0426	Plain B3LYP/QZ gives a much worse value of 41.2, showing that dispersion correction matters even for fairly small molecules.
S0427	B3LYP/6-31G* depends on an uncontrolled cancellation between missing dispersion and BSSE.
S0428	Even with that cancellation, it overweights alpha-D-glucopyranose and gives a poor optical rotation of 61.7.
S0429	BP86-D4/QZ performs even worse for this conformer-sensitive property, giving 72.2.
S0430	The example shows that good results require including all relevant effects, especially London dispersion and basis-set completeness.
S0431	It also shows that properties sensitive to conformers, such as optical rotation, can test whether theoretical approximations are good enough.
S0432	Reliable reaction-barrier calculations are essential for studying complex reaction mechanisms.
S0433	They help explain key reactions and support computer-aided catalyst design and reaction tuning; SN2 and Diels-Alder reactions are classic organic examples.
S0434	Even these familiar reaction types require careful quantum-chemical method choices.
S0435	Accurate reference activation energies are available for ethylene plus cyclopentadiene and for hydroxide attacking fluoromethane, and the authors keep the original benchmark geometries for fair comparison.
S0436	For both examples, BP86-D3/QZ strongly underestimates the barrier.
S0437	For the SN2 reaction specifically, it is 10.2 kcal mol-1 too low.
S0438	The problem is charge delocalization in the transition state, which creates self-interaction error for the GGA method.
S0439	M06-L does better, likely because it is heavily empirical and was trained partly on similar barrier-height cases.
S0440	Still, hybrids such as PBE0 are expected to improve on GGA and meta-GGA methods because they describe the physics better.
S0441	As expected, PBE0-D3/QZ improves substantially over BP86-D3/QZ, and M06-2X improves over M06-L.
S0442	For M06-2X, the very high Fock-exchange fraction helps this case by reducing self-interaction error.
S0443	But very high-exchange functionals should still be used cautiously.
S0444	Section 2.5 explains that caution.
S0445	Range-separated hybrids such as omegaB97X-V/QZ and omegaB97M-D4/QZ perform well for both reactions; omegaB97X-V is only 1.8 kcal mol-1 low for the SN2 barrier.
S0446	It also matches the Diels-Alder barrier well, overestimating by only 1.8 kcal mol-1.
S0447	Figure 11 gives another hard example: hydrogen-atom transfer.
S0448	In this reaction, a hydrogen atom moves from a molybdenum hydride complex to a Gomberg-type radical, and experiment gives an activation free energy of 19.2 kcal mol-1.
S0449	As discussed earlier, stretched-bond transition states are vulnerable to self-interaction error, so GGA and meta-GGA methods are expected to underestimate the barrier.
S0450	This is especially true for hydrogen-transfer bonds because they often have strong one-electron character.
S0451	Unlike the previous electronic-energy examples, the target here is a solution activation free energy, so zero-point, thermal, solvation, and entropy terms also matter.
S0452	Although GGA and meta-GGA methods should be treated cautiously for transition-state electronic energies, they often still give reasonable geometries and thermal corrections.
S0453	Therefore, the authors use B97-3c for geometry optimization and frequency calculation in this example.
S0454	The source sentence is truncated at a method label, beginning a comparison of BP86-D4/QZ for the electronic energy.
S0455	Continuing the hydrogen-transfer example, BP86-D4/QZ underestimates the activation free energy by almost 4 kcal mol-1.
S0456	The underestimate gets worse with smaller basis sets, reaching more than 7 kcal mol-1 for BP86-D4 with a double-zeta basis.
S0457	B3LYP-D4 slightly overestimates the activation free energy by 1.4 kcal mol-1, close to the usual 1 kcal mol-1 chemical-accuracy target.
S0458	Even for hybrids, small basis sets underestimate the barrier in this sensitive case.
S0459	The GGA calculation gives a negative electronic activation energy and the transition state is not a stationary point on that potential-energy surface.
S0460	B3LYP-D4/QZ gives a small but reasonable electronic activation energy of 3.0 kcal mol-1.
S0461	That small electronic barrier shows why solvation, enthalpy, and free-energy corrections are essential for comparison with experiment.
S0462	Including all contributions raises the barrier from 3.0 kcal mol-1 electronically to 7.2 kcal mol-1 as enthalpy and finally 20.6 kcal mol-1 as free energy, close to experiment.
S0463	The authors view the last 20-30 years of quantum chemistry, especially DFT, as a major success.
S0464	It is remarkable that non-specialists can now run useful quantum-chemistry calculations for large chemical systems on desktop computers.
S0465	Widely available computational tools have already strongly influenced chemistry, and their impact is likely to grow.
S0466	The authors hope their recommendations make everyday DFT predictions more reliable for many chemists.
S0467	They emphasize choosing the right compromise between speed and accuracy while still getting the right answer for the right physical reason.
S0468	Fast methods can actually improve reliability by letting researchers explore conformers, dynamics, and explicit solvation more thoroughly.
S0469	In the authors' experience, missing important low-energy conformers can cause larger errors than the functional or basis-set approximation itself.
S0470	They encourage systematic conformer searches, molecular dynamics, more routine explicit-solvent treatments as methods improve, and efficient multi-level workflows for realistic models.
S0471	Electronic-structure theory still has unresolved challenges.
S0472	Standard DFT handles many important problems, but open-shell transition metals, highly charged strongly solvated systems, and entropy remain difficult.
S0473	Those cases often require non-standard methods and expert input.
S0474	The authors think peak accuracy of basic density functionals has begun to saturate after strong progress over the previous decade.
S0475	Promising directions include local hybrids, non-self-consistent treatments using cheap GGA or meta-GGA densities to avoid potential-driven errors, and early machine-learned functionals, though these are empirical and not necessarily cheap.
S0476	DFT is also the method used to generate huge molecular databases for machine learning, and the authors see room to make the best functionals much faster without losing robustness or numerical accuracy.
S0477	Key speed targets are better approximations for nonlocal Fock exchange in hybrid and double-hybrid functionals and faster numerical integration for GGA and meta-GGA exchange-correlation energy.
S0478	Because DFT is a general first-principles approach, the authors believe many conclusions also apply to molecular solids and liquids under periodic boundary conditions, even though those are not treated here.
S0479	Special low-band-gap cases such as metallic solids may need extra technical settings to prevent the approximations from breaking down.
S0480	The authors acknowledge German Science Foundation funding through a Leibniz prize to S.G. and SPP 2363 on molecular machine learning.
S0481	They also acknowledge Max Planck Society support for S.G. and M.B. through the Max Planck fellow program.
S0482	They thank the ORCA, TURBOMOLE, and AMS developer teams, along with Johannes Gorges for calculations and manuscript corrections.
S0483	They also thank named colleagues for comments and discussions.
S0484	They especially acknowledge Susi Lehtola's detailed feedback.
S0485	They thank the Grimme group for broad experience and proofreading.
S0486	Open-access funding was provided through Projekt DEAL.
S0487	The conflict statement says S.G. is connected with ORCA and TURBOMOLE development teams and consults for FAccTs GmbH.
S0488	The data supporting the study are available from the corresponding author on reasonable request.
